seed,examples_per_class,epoch,value,metric,split
0,1,0,2.045419,Loss,Training
0,1,0,2.3503745,Loss,Validation
0,1,0,0.83830625,Accuracy,Training
0,1,0,0.5492553,Accuracy,Validation
0,1,0,1.9334865,Loss Airplane,Training
0,1,0,2.365961,Loss Airplane,Validation
0,1,0,0.94586897,Accuracy Airplane,Training
0,1,0,0.85286105,Accuracy Airplane,Validation
0,1,0,1.7674694,Loss Bicycle,Training
0,1,0,2.0883276,Loss Bicycle,Validation
0,1,0,0.9310345,Accuracy Bicycle,Training
0,1,0,0.74712646,Accuracy Bicycle,Validation
0,1,0,2.4439046,Loss Bird,Training
0,1,0,2.571062,Loss Bird,Validation
0,1,0,0.8181818,Accuracy Bird,Training
0,1,0,0.36995515,Accuracy Bird,Validation
0,1,0,1.9186472,Loss Boat,Training
0,1,0,2.5496342,Loss Boat,Validation
0,1,0,0.8102894,Accuracy Boat,Training
0,1,0,0.27147767,Accuracy Boat,Validation
0,1,0,2.0757508,Loss Bottle,Training
0,1,0,2.2256474,Loss Bottle,Validation
0,1,0,0.8896104,Accuracy Bottle,Training
0,1,0,0.8993711,Accuracy Bottle,Validation
0,1,0,2.2571049,Loss Bus,Training
0,1,0,2.222361,Loss Bus,Validation
0,1,0,0.85942495,Accuracy Bus,Training
0,1,0,0.9028777,Accuracy Bus,Validation
0,1,0,2.152306,Loss Car,Training
0,1,0,2.541098,Loss Car,Validation
0,1,0,0.9030303,Accuracy Car,Training
0,1,0,0.38253012,Accuracy Car,Validation
0,1,0,2.1345334,Loss Cat,Training
0,1,0,2.2671542,Loss Cat,Validation
0,1,0,0.7129032,Accuracy Cat,Training
0,1,0,0.62586606,Accuracy Cat,Validation
0,1,0,2.0353835,Loss Chair,Training
0,1,0,2.5444365,Loss Chair,Validation
0,1,0,0.6976744,Accuracy Chair,Training
0,1,0,0.09677419,Accuracy Chair,Validation
0,1,0,1.9341677,Loss Cow,Training
0,1,0,2.1530578,Loss Cow,Validation
0,1,0,0.93957704,Accuracy Cow,Training
0,1,0,0.57877815,Accuracy Cow,Validation
0,1,0,1.5362126,Loss Dining Table,Training
0,1,0,2.144625,Loss Dining Table,Validation
0,1,0,0.9174312,Accuracy Dining Table,Training
0,1,0,0.6502463,Accuracy Dining Table,Validation
0,1,0,1.9009335,Loss Dog,Training
0,1,0,2.4688358,Loss Dog,Validation
0,1,0,0.79750776,Accuracy Dog,Training
0,1,0,0.33258426,Accuracy Dog,Validation
0,1,0,2.104941,Loss Horse,Training
0,1,0,2.4849346,Loss Horse,Validation
0,1,0,0.810089,Accuracy Horse,Training
0,1,0,0.19933555,Accuracy Horse,Validation
0,1,0,2.1438174,Loss Motorcycle,Training
0,1,0,2.1035671,Loss Motorcycle,Validation
0,1,0,0.7742947,Accuracy Motorcycle,Training
0,1,0,0.83450705,Accuracy Motorcycle,Validation
0,1,0,1.9715879,Loss Person,Training
0,1,0,2.7846038,Loss Person,Validation
0,1,0,0.8648649,Accuracy Person,Training
0,1,0,0.04048583,Accuracy Person,Validation
0,1,0,1.8647171,Loss Potted Plant,Training
0,1,0,2.619886,Loss Potted Plant,Validation
0,1,0,0.9293785,Accuracy Potted Plant,Training
0,1,0,0.3602941,Accuracy Potted Plant,Validation
0,1,0,2.2168381,Loss Sheep,Training
0,1,0,1.932678,Loss Sheep,Validation
0,1,0,0.830721,Accuracy Sheep,Training
0,1,0,0.73251027,Accuracy Sheep,Validation
0,1,0,2.013996,Loss Sofa,Training
0,1,0,2.1639118,Loss Sofa,Validation
0,1,0,0.8121019,Accuracy Sofa,Training
0,1,0,0.6201299,Accuracy Sofa,Validation
0,1,0,2.2222416,Loss Train,Training
0,1,0,2.3852944,Loss Train,Validation
0,1,0,0.6962025,Accuracy Train,Training
0,1,0,0.8207283,Accuracy Train,Validation
0,1,0,2.2803385,Loss Television,Training
0,1,0,2.3904111,Loss Television,Validation
0,1,0,0.8259386,Accuracy Television,Training
0,1,0,0.6666667,Accuracy Television,Validation
0,1,1,0.916197,Loss,Training
0,1,1,2.0264535,Loss,Validation
0,1,1,0.9885465,Accuracy,Training
0,1,1,0.5742884,Accuracy,Validation
0,1,1,0.8178457,Loss Airplane,Training
0,1,1,2.0745957,Loss Airplane,Validation
0,1,1,1.0,Accuracy Airplane,Training
0,1,1,0.8150134,Accuracy Airplane,Validation
0,1,1,0.6528507,Loss Bicycle,Training
0,1,1,1.936561,Loss Bicycle,Validation
0,1,1,0.9969325,Accuracy Bicycle,Training
0,1,1,0.6280488,Accuracy Bicycle,Validation
0,1,1,1.5349125,Loss Bird,Training
0,1,1,2.2535977,Loss Bird,Validation
0,1,1,1.0,Accuracy Bird,Training
0,1,1,0.4388489,Accuracy Bird,Validation
0,1,1,0.8559964,Loss Boat,Training
0,1,1,2.193931,Loss Boat,Validation
0,1,1,0.9417178,Accuracy Boat,Training
0,1,1,0.48089173,Accuracy Boat,Validation
0,1,1,0.962001,Loss Bottle,Training
0,1,1,1.8654866,Loss Bottle,Validation
0,1,1,1.0,Accuracy Bottle,Training
0,1,1,0.8980892,Accuracy Bottle,Validation
0,1,1,1.1446327,Loss Bus,Training
0,1,1,1.5977117,Loss Bus,Validation
0,1,1,0.9968652,Accuracy Bus,Training
0,1,1,0.9440559,Accuracy Bus,Validation
0,1,1,1.0539926,Loss Car,Training
0,1,1,2.3125858,Loss Car,Validation
0,1,1,0.9903226,Accuracy Car,Training
0,1,1,0.28476822,Accuracy Car,Validation
